customer_id,comment,severity
C00276,The customer service agent I spoke to was not very helpful.,3
C00277,Calling to update my billing address.,1
C00278,"Everything is fine, just updating my details.",1
C00279,The technician did not show up at the agreed time without any notice.,3
C00282,I had trouble navigating the new online portal at first.,2
C00282,I have been without power for five days and your team does not care at all.,5
C00282,Could you send me a copy of last month's bill?,1
C00283,"Everything is fine, just updating my details.",1
C00284,The technician arrived a bit late but did a good job.,2
C00285,"There was a small discrepancy on my statement, now resolved.",2
C00285,Can you confirm my direct debit amount?,1
C00285,I have been waiting over a week for someone to call me back.,3
C00287,"Three technicians, three no-shows. I have lost my patience entirely.",5
C00288,I had trouble navigating the new online portal at first.,2
C00289,My account was charged incorrectly and I am still waiting for a credit.,3
C00290,The email confirmation for my account change took two days to arrive.,2
C00290,I waited longer than usual for a callback but it came eventually.,2
C00290,The website was slow when I tried to log in yesterday.,2
C00291,I waited longer than usual for a callback but it came eventually.,2
C00291,Could you send me a copy of last month's bill?,1
C00292,I have been trying to get this resolved for two weeks now.,3
C00292,I feel like loyal customers are not being valued the way they should be.,3
C00292,I want a full refund and I am cancelling everything today.,5
C00293,I was treated rudely on my last call and I want this addressed.,4
C00293,I would like to check my current balance please.,1
C00293,I want a formal complaint registered. This has gone on too long.,4
C00293,The technician arrived a bit late but did a good job.,2
C00293,The rate increase was not communicated clearly and came as a surprise.,3
C00295,The technician did not show up at the agreed time without any notice.,3
C00295,I waited longer than usual for a callback but it came eventually.,2
C00295,My power has been out for two days and nobody has given me an update.,4
C00295,I was on hold for about 20 minutes which felt long.,2
C00296,I have been without power for five days and your team does not care at all.,5
C00296,I have been trying to get this resolved for two weeks now.,3
C00296,I am very unhappy with the service. My complaint from last month is still open.,4
C00296,I feel like loyal customers are not being valued the way they should be.,3
C00297,My bill has errors and I have had to call twice about the same issue.,3
C00297,I need to change my contact phone number on the account.,1
C00297,My bill was slightly higher than I expected this month.,2
C00297,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00298,I am not satisfied with how my previous complaint was handled.,3
C00298,The level of service I am receiving is completely unacceptable.,4
C00298,My power has been out for two days and nobody has given me an update.,4
C00298,The worst customer experience I have ever had in my life.,5
C00298,I took a day off work for the technician and nobody came.,4
C00299,I am going to leave a public review warning everyone about this company.,5
C00299,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00300,Just checking when my next meter read is scheduled.,1
C00301,My bill was slightly higher than I expected this month.,2
C00301,I would like to check my current balance please.,1
C00302,The website was slow when I tried to log in yesterday.,2
C00302,Response time was a bit slower than last time I called.,2
C00303,The email confirmation for my account change took two days to arrive.,2
C00303,I had trouble navigating the new online portal at first.,2
C00303,I would like to check my current balance please.,1
C00303,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00303,The rate increase was not communicated clearly and came as a surprise.,3
C00303,I have escalated this complaint twice and it is still not resolved.,4
C00303,I am considering switching providers if this is not fixed immediately.,4
C00304,I had trouble navigating the new online portal at first.,2
C00304,I am very unhappy with the service. My complaint from last month is still open.,4
C00304,I want to switch to paperless billing.,1
C00305,I am considering switching providers if this is not fixed immediately.,4
C00305,The website was slow when I tried to log in yesterday.,2
C00306,I would like to know my current contract end date.,1
C00306,My power has been out for two days and nobody has given me an update.,4
C00306,"Everything is fine, just updating my details.",1
C00306,I have been waiting over a week for someone to call me back.,3
C00306,I am considering switching providers if this is not fixed immediately.,4
C00306,My meter reading submission didn't go through on the first try.,2
C00307,I took a day off work for the technician and nobody came.,4
C00307,Quick question about the new tariff letter I received.,1
C00307,I was on hold for about 20 minutes which felt long.,2
C00307,Just checking when my next meter read is scheduled.,1
C00307,The customer service agent I spoke to was not very helpful.,3
C00308,The online chat bot could not help me and I had to call anyway.,3
C00308,Response time was a bit slower than last time I called.,2
C00308,Nobody in your company seems to take responsibility for anything.,4
C00309,The technician did not show up at the agreed time without any notice.,3
C00309,I was treated rudely on my last call and I want this addressed.,4
C00309,I had trouble navigating the new online portal at first.,2
C00309,The email confirmation for my account change took two days to arrive.,2
C00309,I took a day off work for the technician and nobody came.,4
C00310,The website was slow when I tried to log in yesterday.,2
C00311,Quick question about the new tariff letter I received.,1
C00311,The technician did not show up at the agreed time without any notice.,3
C00311,Response time was a bit slower than last time I called.,2
C00312,I am very unhappy with the service. My complaint from last month is still open.,4
C00312,My meter reading submission didn't go through on the first try.,2
C00313,The customer service agent I spoke to was not very helpful.,3
C00313,The rate increase was not communicated clearly and came as a surprise.,3
C00313,The rate increase was not communicated clearly and came as a surprise.,3
C00314,I am not satisfied with how my previous complaint was handled.,3
C00314,I want to switch to paperless billing.,1
C00315,I have been trying to get this resolved for two weeks now.,3
C00315,"Everything is fine, just updating my details.",1
C00316,The technician arrived a bit late but did a good job.,2
C00316,My bill has errors and I have had to call twice about the same issue.,3
C00316,My bill has errors and I have had to call twice about the same issue.,3
C00316,I was on hold for about 20 minutes which felt long.,2
C00317,I have been waiting over a week for someone to call me back.,3
C00318,The technician did not show up at the agreed time without any notice.,3
C00319,I want to switch to paperless billing.,1
C00320,Nobody in your company seems to take responsibility for anything.,4
C00320,I have been waiting over a week for someone to call me back.,3
C00320,I am going to leave a public review warning everyone about this company.,5
C00320,My power has been out for two days and nobody has given me an update.,4
C00321,The technician did not show up at the agreed time without any notice.,3
C00321,Calling to update my billing address.,1
C00324,My bill was slightly higher than I expected this month.,2
C00324,The technician arrived a bit late but did a good job.,2
C00324,I have been waiting over a week for someone to call me back.,3
C00325,My bill has errors and I have had to call twice about the same issue.,3
C00325,I feel like loyal customers are not being valued the way they should be.,3
C00325,I want a full refund and I am cancelling everything today.,5
C00325,The level of service I am receiving is completely unacceptable.,4
C00326,I want to cancel my account. I have had enough of this terrible service.,5
C00326,"Everything is fine, just updating my details.",1
C00327,My meter reading submission didn't go through on the first try.,2
C00328,Nobody in your company seems to take responsibility for anything.,4
C00329,I want a formal complaint registered. This has gone on too long.,4
C00329,I need to change my contact phone number on the account.,1
C00329,My bill was slightly higher than I expected this month.,2
C00329,The website was slow when I tried to log in yesterday.,2
C00329,My power has been out for two days and nobody has given me an update.,4
C00329,I need to change my contact phone number on the account.,1
C00329,The rate increase was not communicated clearly and came as a surprise.,3
C00329,The technician arrived a bit late but did a good job.,2
C00330,I have escalated this complaint twice and it is still not resolved.,4
C00330,The technician arrived a bit late but did a good job.,2
C00330,This is the third billing error in a row. I am losing patience.,4
C00330,"Everything is fine, just updating my details.",1
C00331,The email confirmation for my account change took two days to arrive.,2
C00331,The customer service agent I spoke to was not very helpful.,3
C00332,I took a day off work for the technician and nobody came.,4
C00332,My account was charged incorrectly and I am still waiting for a credit.,3
C00333,The customer service agent I spoke to was not very helpful.,3
C00333,"There was a small discrepancy on my statement, now resolved.",2
C00334,My bill has errors and I have had to call twice about the same issue.,3
C00334,I am very unhappy with the service. My complaint from last month is still open.,4
C00334,I want to cancel my account. I have had enough of this terrible service.,5
C00335,The customer service agent I spoke to was not very helpful.,3
C00335,My bill was slightly higher than I expected this month.,2
C00335,I have escalated this complaint twice and it is still not resolved.,4
C00335,I would like to know my current contract end date.,1
C00336,The email confirmation for my account change took two days to arrive.,2
C00336,My account was charged incorrectly and I am still waiting for a credit.,3
C00336,I have been waiting over a week for someone to call me back.,3
C00336,Response time was a bit slower than last time I called.,2
C00336,The customer service agent I spoke to was not very helpful.,3
C00337,I had trouble navigating the new online portal at first.,2
C00337,The website was slow when I tried to log in yesterday.,2
C00338,Response time was a bit slower than last time I called.,2
C00340,Your company has overcharged me for months and nobody will fix it.,5
C00340,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5
C00341,I am not satisfied with how my previous complaint was handled.,3
C00342,Calling to update my billing address.,1
C00343,I feel like loyal customers are not being valued the way they should be.,3
C00343,I would like to check my current balance please.,1
C00343,The online chat bot could not help me and I had to call anyway.,3
C00344,The rate increase was not communicated clearly and came as a surprise.,3
C00344,Quick question about the new tariff letter I received.,1
C00344,I was on hold for about 20 minutes which felt long.,2
C00345,I have been waiting over a week for someone to call me back.,3
C00346,I was on hold for about 20 minutes which felt long.,2
C00346,Response time was a bit slower than last time I called.,2
C00346,I was on hold for about 20 minutes which felt long.,2
C00346,Just checking when my next meter read is scheduled.,1
C00347,I have been without power for five days and your team does not care at all.,5
C00347,"Everything is fine, just updating my details.",1
C00347,I was treated rudely on my last call and I want this addressed.,4
C00347,I was treated rudely on my last call and I want this addressed.,4
C00347,Could you send me a copy of last month's bill?,1
C00348,I am going to leave a public review warning everyone about this company.,5
C00348,I have been waiting over a week for someone to call me back.,3
C00348,My power has been out for two days and nobody has given me an update.,4
C00349,I need to change my contact phone number on the account.,1
C00349,I feel like loyal customers are not being valued the way they should be.,3
C00350,My meter reading submission didn't go through on the first try.,2
C00351,I want a full refund and I am cancelling everything today.,5
C00351,I want a formal complaint registered. This has gone on too long.,4
C00351,The website was slow when I tried to log in yesterday.,2
C00353,I want to cancel my account. I have had enough of this terrible service.,5
C00353,I am going to leave a public review warning everyone about this company.,5
C00354,I have been without power for five days and your team does not care at all.,5
C00354,I want a full refund and I am cancelling everything today.,5
C00356,I am going to leave a public review warning everyone about this company.,5
C00356,Response time was a bit slower than last time I called.,2
C00356,The online chat bot could not help me and I had to call anyway.,3
C00356,Could you send me a copy of last month's bill?,1
C00357,I would like to check my current balance please.,1
C00357,Response time was a bit slower than last time I called.,2
C00358,"There was a small discrepancy on my statement, now resolved.",2
C00358,I was on hold for about 20 minutes which felt long.,2
C00358,I feel like loyal customers are not being valued the way they should be.,3
C00358,Response time was a bit slower than last time I called.,2
C00358,The rate increase was not communicated clearly and came as a surprise.,3
C00359,The worst customer experience I have ever had in my life.,5
C00359,The online chat bot could not help me and I had to call anyway.,3
C00359,The technician did not show up at the agreed time without any notice.,3
C00359,I have been trying to get this resolved for two weeks now.,3
C00360,Can you confirm my direct debit amount?,1
C00360,Can you confirm my direct debit amount?,1
C00360,The email confirmation for my account change took two days to arrive.,2
C00361,Quick question about the new tariff letter I received.,1
C00361,This is the third billing error in a row. I am losing patience.,4
C00361,I waited longer than usual for a callback but it came eventually.,2
C00361,I had trouble navigating the new online portal at first.,2
C00361,The online chat bot could not help me and I had to call anyway.,3
C00362,The website was slow when I tried to log in yesterday.,2
C00362,I was on hold for about 20 minutes which felt long.,2
C00363,Nobody in your company seems to take responsibility for anything.,4
C00363,Your company has overcharged me for months and nobody will fix it.,5
C00364,I would like to know my current contract end date.,1
C00364,I was treated rudely on my last call and I want this addressed.,4
C00365,The technician did not show up at the agreed time without any notice.,3
C00365,The rate increase was not communicated clearly and came as a surprise.,3
C00365,Could you send me a copy of last month's bill?,1
C00365,My meter reading submission didn't go through on the first try.,2
C00365,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00366,I am going to leave a public review warning everyone about this company.,5
C00366,I have been trying to get this resolved for two weeks now.,3
C00367,Just checking when my next meter read is scheduled.,1
C00367,"There was a small discrepancy on my statement, now resolved.",2
C00368,I took a day off work for the technician and nobody came.,4
C00369,I feel like loyal customers are not being valued the way they should be.,3
C00370,Your company has overcharged me for months and nobody will fix it.,5
C00370,I have been trying to get this resolved for two weeks now.,3
C00371,I am considering switching providers if this is not fixed immediately.,4
C00371,I was on hold for about 20 minutes which felt long.,2
C00371,My bill was slightly higher than I expected this month.,2
C00372,I waited longer than usual for a callback but it came eventually.,2
C00372,"There was a small discrepancy on my statement, now resolved.",2
C00374,I have been waiting over a week for someone to call me back.,3
C00374,The online chat bot could not help me and I had to call anyway.,3
C00375,I have been waiting over a week for someone to call me back.,3
C00375,The customer service agent I spoke to was not very helpful.,3
C00375,My account was charged incorrectly and I am still waiting for a credit.,3
C00376,The rate increase was not communicated clearly and came as a surprise.,3
C00376,Quick question about the new tariff letter I received.,1
C00377,The technician arrived a bit late but did a good job.,2
C00377,I had trouble navigating the new online portal at first.,2
C00378,The technician did not show up at the agreed time without any notice.,3
C00378,I waited longer than usual for a callback but it came eventually.,2
C00378,The online chat bot could not help me and I had to call anyway.,3
C00379,I had trouble navigating the new online portal at first.,2
C00379,I am very unhappy with the service. My complaint from last month is still open.,4
C00380,I want a formal complaint registered. This has gone on too long.,4
C00380,"Everything is fine, just updating my details.",1
C00380,Could you send me a copy of last month's bill?,1
C00380,I had trouble navigating the new online portal at first.,2
C00382,The email confirmation for my account change took two days to arrive.,2
C00383,This is the third billing error in a row. I am losing patience.,4
C00383,Response time was a bit slower than last time I called.,2
C00384,Response time was a bit slower than last time I called.,2
C00384,I am considering switching providers if this is not fixed immediately.,4
C00384,Quick question about the new tariff letter I received.,1
C00384,I want to cancel my account. I have had enough of this terrible service.,5
C00384,I feel like loyal customers are not being valued the way they should be.,3
C00385,Calling to update my billing address.,1
C00386,This is the third billing error in a row. I am losing patience.,4
C00386,My account was charged incorrectly and I am still waiting for a credit.,3
C00386,I was treated rudely on my last call and I want this addressed.,4
C00386,The email confirmation for my account change took two days to arrive.,2
C00387,The website was slow when I tried to log in yesterday.,2
C00387,The technician did not show up at the agreed time without any notice.,3
C00388,My bill has errors and I have had to call twice about the same issue.,3
C00388,Calling to update my billing address.,1
C00388,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00389,Quick question about the new tariff letter I received.,1
C00390,My meter reading submission didn't go through on the first try.,2
C00390,I want to switch to paperless billing.,1
C00390,I have been waiting over a week for someone to call me back.,3
C00391,My bill has errors and I have had to call twice about the same issue.,3
C00391,I was treated rudely on my last call and I want this addressed.,4
C00391,I have been waiting over a week for someone to call me back.,3
C00391,I want a formal complaint registered. This has gone on too long.,4
C00392,I would like to check my current balance please.,1
C00392,I was treated rudely on my last call and I want this addressed.,4
C00392,I was on hold for about 20 minutes which felt long.,2
C00392,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00393,I have escalated this complaint twice and it is still not resolved.,4
C00394,Could you send me a copy of last month's bill?,1
C00394,"Everything is fine, just updating my details.",1
C00394,I need to change my contact phone number on the account.,1
C00395,I was on hold for about 20 minutes which felt long.,2
C00395,My power has been out for two days and nobody has given me an update.,4
C00395,My account was charged incorrectly and I am still waiting for a credit.,3
C00396,I would like to know my current contract end date.,1
C00397,Just checking when my next meter read is scheduled.,1
C00397,The website was slow when I tried to log in yesterday.,2
C00397,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5
C00398,I feel like loyal customers are not being valued the way they should be.,3
C00398,The email confirmation for my account change took two days to arrive.,2
C00398,I had trouble navigating the new online portal at first.,2
C00398,My bill has errors and I have had to call twice about the same issue.,3
C00399,I would like to check my current balance please.,1
C00402,I had trouble navigating the new online portal at first.,2
C00402,Calling to update my billing address.,1
C00404,"There was a small discrepancy on my statement, now resolved.",2
C00405,My meter reading submission didn't go through on the first try.,2
C00405,My power has been out for two days and nobody has given me an update.,4
C00405,I have been without power for five days and your team does not care at all.,5
C00406,I have been trying to get this resolved for two weeks now.,3
C00406,The technician arrived a bit late but did a good job.,2
C00406,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00406,The rate increase was not communicated clearly and came as a surprise.,3
C00406,The technician arrived a bit late but did a good job.,2
C00406,I waited longer than usual for a callback but it came eventually.,2
C00407,I feel like loyal customers are not being valued the way they should be.,3
C00408,Response time was a bit slower than last time I called.,2
C00408,"Everything is fine, just updating my details.",1
C00408,My bill was slightly higher than I expected this month.,2
C00409,The level of service I am receiving is completely unacceptable.,4
C00409,I am not satisfied with how my previous complaint was handled.,3
C00409,I feel like loyal customers are not being valued the way they should be.,3
C00409,The rate increase was not communicated clearly and came as a surprise.,3
C00410,I feel like loyal customers are not being valued the way they should be.,3
C00412,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00412,The rate increase was not communicated clearly and came as a surprise.,3
C00413,Can you confirm my direct debit amount?,1
C00413,The customer service agent I spoke to was not very helpful.,3
C00413,The rate increase was not communicated clearly and came as a surprise.,3
C00413,The technician did not show up at the agreed time without any notice.,3
C00413,I have been waiting over a week for someone to call me back.,3
C00413,My account was charged incorrectly and I am still waiting for a credit.,3
C00414,The email confirmation for my account change took two days to arrive.,2
C00414,I had trouble navigating the new online portal at first.,2
C00414,I have been waiting over a week for someone to call me back.,3
C00415,I am considering switching providers if this is not fixed immediately.,4
C00415,I was treated rudely on my last call and I want this addressed.,4
C00415,My account was charged incorrectly and I am still waiting for a credit.,3
C00415,"There was a small discrepancy on my statement, now resolved.",2
C00415,I took a day off work for the technician and nobody came.,4
C00415,My meter reading submission didn't go through on the first try.,2
C00416,I am very unhappy with the service. My complaint from last month is still open.,4
C00417,I am very unhappy with the service. My complaint from last month is still open.,4
C00417,Can you confirm my direct debit amount?,1
C00417,My bill has errors and I have had to call twice about the same issue.,3
C00419,I have been trying to get this resolved for two weeks now.,3
C00419,The rate increase was not communicated clearly and came as a surprise.,3
C00419,Calling to update my billing address.,1
C00420,My meter reading submission didn't go through on the first try.,2
C00420,The technician arrived a bit late but did a good job.,2
C00420,My bill has errors and I have had to call twice about the same issue.,3
C00421,I want a formal complaint registered. This has gone on too long.,4
C00421,Response time was a bit slower than last time I called.,2
C00421,My meter reading submission didn't go through on the first try.,2
C00422,My bill was slightly higher than I expected this month.,2
C00423,My account was charged incorrectly and I am still waiting for a credit.,3
C00423,The email confirmation for my account change took two days to arrive.,2
C00424,I need to change my contact phone number on the account.,1
C00424,The technician did not show up at the agreed time without any notice.,3
C00425,I have been waiting over a week for someone to call me back.,3
C00425,The online chat bot could not help me and I had to call anyway.,3
C00426,The technician arrived a bit late but did a good job.,2
C00428,I had trouble navigating the new online portal at first.,2
C00430,The website was slow when I tried to log in yesterday.,2
C00430,I waited longer than usual for a callback but it came eventually.,2
C00430,My bill has errors and I have had to call twice about the same issue.,3
C00430,The technician did not show up at the agreed time without any notice.,3
C00430,I have been trying to get this resolved for two weeks now.,3
C00431,I was treated rudely on my last call and I want this addressed.,4
C00432,My bill was slightly higher than I expected this month.,2
C00432,I waited longer than usual for a callback but it came eventually.,2
C00432,I am very unhappy with the service. My complaint from last month is still open.,4
C00432,My account was charged incorrectly and I am still waiting for a credit.,3
C00433,I am considering switching providers if this is not fixed immediately.,4
C00434,The technician did not show up at the agreed time without any notice.,3
C00435,The online chat bot could not help me and I had to call anyway.,3
C00436,Quick question about the new tariff letter I received.,1
C00436,My meter reading submission didn't go through on the first try.,2
C00436,My bill was slightly higher than I expected this month.,2
C00436,Just checking when my next meter read is scheduled.,1
C00437,Quick question about the new tariff letter I received.,1
C00438,I want a full refund and I am cancelling everything today.,5
C00438,I want to switch to paperless billing.,1
C00438,I want a formal complaint registered. This has gone on too long.,4
C00438,Nobody in your company seems to take responsibility for anything.,4
C00440,My account was charged incorrectly and I am still waiting for a credit.,3
C00440,I would like to know my current contract end date.,1
C00440,Can you confirm my direct debit amount?,1
C00440,My bill was slightly higher than I expected this month.,2
C00440,I would like to check my current balance please.,1
C00440,I have been waiting over a week for someone to call me back.,3
C00441,I had trouble navigating the new online portal at first.,2
C00441,The online chat bot could not help me and I had to call anyway.,3
C00441,I had trouble navigating the new online portal at first.,2
C00441,I am very unhappy with the service. My complaint from last month is still open.,4
C00441,I am going to leave a public review warning everyone about this company.,5
C00442,My bill was slightly higher than I expected this month.,2
C00442,I am considering switching providers if this is not fixed immediately.,4
C00444,My bill was slightly higher than I expected this month.,2
C00444,The level of service I am receiving is completely unacceptable.,4
C00444,"Everything is fine, just updating my details.",1
C00445,Just checking when my next meter read is scheduled.,1
C00445,The website was slow when I tried to log in yesterday.,2
C00445,I had trouble navigating the new online portal at first.,2
C00446,I would like to know my current contract end date.,1
C00446,I want to switch to paperless billing.,1
C00446,Can you confirm my direct debit amount?,1
C00447,I was treated rudely on my last call and I want this addressed.,4
C00448,I was on hold for about 20 minutes which felt long.,2
C00448,"There was a small discrepancy on my statement, now resolved.",2
C00448,My account was charged incorrectly and I am still waiting for a credit.,3
C00449,I was treated rudely on my last call and I want this addressed.,4
C00449,Could you send me a copy of last month's bill?,1
C00449,"There was a small discrepancy on my statement, now resolved.",2
C00449,My bill has errors and I have had to call twice about the same issue.,3
C00450,I am very unhappy with the service. My complaint from last month is still open.,4
C00450,The email confirmation for my account change took two days to arrive.,2
C00450,I am going to leave a public review warning everyone about this company.,5
C00451,Calling to update my billing address.,1
C00452,I would like to know my current contract end date.,1
C00452,Nobody in your company seems to take responsibility for anything.,4
C00454,My bill has errors and I have had to call twice about the same issue.,3
C00454,The level of service I am receiving is completely unacceptable.,4
C00455,I have been trying to get this resolved for two weeks now.,3
C00455,Just checking when my next meter read is scheduled.,1
C00456,I am not satisfied with how my previous complaint was handled.,3
C00458,I feel like loyal customers are not being valued the way they should be.,3
C00458,Could you send me a copy of last month's bill?,1
C00458,The technician arrived a bit late but did a good job.,2
C00459,My power has been out for two days and nobody has given me an update.,4
C00459,I have escalated this complaint twice and it is still not resolved.,4
C00460,My meter reading submission didn't go through on the first try.,2
C00460,"There was a small discrepancy on my statement, now resolved.",2
C00460,I have been waiting over a week for someone to call me back.,3
C00461,The level of service I am receiving is completely unacceptable.,4
C00461,The email confirmation for my account change took two days to arrive.,2
C00462,The technician did not show up at the agreed time without any notice.,3
C00462,"There was a small discrepancy on my statement, now resolved.",2
C00462,I want to switch to paperless billing.,1
C00462,I am considering switching providers if this is not fixed immediately.,4
C00463,The website was slow when I tried to log in yesterday.,2
C00463,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00464,"There was a small discrepancy on my statement, now resolved.",2
C00464,The technician did not show up at the agreed time without any notice.,3
C00464,Could you send me a copy of last month's bill?,1
C00465,This is the third billing error in a row. I am losing patience.,4
C00466,I feel like loyal customers are not being valued the way they should be.,3
C00468,Could you send me a copy of last month's bill?,1
C00468,I am very unhappy with the service. My complaint from last month is still open.,4
C00469,I waited longer than usual for a callback but it came eventually.,2
C00469,I am going to leave a public review warning everyone about this company.,5
C00469,I waited longer than usual for a callback but it came eventually.,2
C00469,I want to switch to paperless billing.,1
C00469,My account was charged incorrectly and I am still waiting for a credit.,3
C00469,My bill has errors and I have had to call twice about the same issue.,3
C00471,I am very unhappy with the service. My complaint from last month is still open.,4
C00472,My bill was slightly higher than I expected this month.,2
C00472,Response time was a bit slower than last time I called.,2
C00472,I have been waiting over a week for someone to call me back.,3
C00473,The technician arrived a bit late but did a good job.,2
C00474,I feel like loyal customers are not being valued the way they should be.,3
C00474,Response time was a bit slower than last time I called.,2
C00475,The rate increase was not communicated clearly and came as a surprise.,3
C00475,Calling to update my billing address.,1
C00476,My bill has errors and I have had to call twice about the same issue.,3
C00477,The customer service agent I spoke to was not very helpful.,3
C00477,I have been trying to get this resolved for two weeks now.,3
C00478,I waited longer than usual for a callback but it came eventually.,2
C00479,My bill was slightly higher than I expected this month.,2
C00480,My account was charged incorrectly and I am still waiting for a credit.,3
C00480,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00481,Nobody in your company seems to take responsibility for anything.,4
C00481,I have been trying to get this resolved for two weeks now.,3
C00481,The online chat bot could not help me and I had to call anyway.,3
C00481,The website was slow when I tried to log in yesterday.,2
C00482,The online chat bot could not help me and I had to call anyway.,3
C00482,The online chat bot could not help me and I had to call anyway.,3
C00482,I have escalated this complaint twice and it is still not resolved.,4
C00483,The level of service I am receiving is completely unacceptable.,4
C00484,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00484,The level of service I am receiving is completely unacceptable.,4
C00485,The technician did not show up at the agreed time without any notice.,3
C00485,The technician did not show up at the agreed time without any notice.,3
C00485,"There was a small discrepancy on my statement, now resolved.",2
C00486,I feel like loyal customers are not being valued the way they should be.,3
C00486,This is the third billing error in a row. I am losing patience.,4
C00486,I have been trying to get this resolved for two weeks now.,3
C00487,I want to cancel my account. I have had enough of this terrible service.,5
C00488,The online chat bot could not help me and I had to call anyway.,3
C00488,I have been waiting over a week for someone to call me back.,3
C00488,The website was slow when I tried to log in yesterday.,2
C00488,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00489,I am not satisfied with how my previous complaint was handled.,3
C00489,I was on hold for about 20 minutes which felt long.,2
C00490,Could you send me a copy of last month's bill?,1
C00492,The customer service agent I spoke to was not very helpful.,3
C00493,Could you send me a copy of last month's bill?,1
C00493,I would like to know my current contract end date.,1
C00493,The technician did not show up at the agreed time without any notice.,3
C00493,Can you confirm my direct debit amount?,1
C00495,This is the third billing error in a row. I am losing patience.,4
C00495,My meter reading submission didn't go through on the first try.,2
C00495,I am very unhappy with the service. My complaint from last month is still open.,4
C00496,My account was charged incorrectly and I am still waiting for a credit.,3
C00496,The website was slow when I tried to log in yesterday.,2
C00497,The website was slow when I tried to log in yesterday.,2
C00497,I feel like loyal customers are not being valued the way they should be.,3
C00497,My power has been out for two days and nobody has given me an update.,4
C00497,"There was a small discrepancy on my statement, now resolved.",2
C00498,"Everything is fine, just updating my details.",1
C00499,The website was slow when I tried to log in yesterday.,2
C00499,My meter reading submission didn't go through on the first try.,2
C00499,I would like to know my current contract end date.,1
C00499,The email confirmation for my account change took two days to arrive.,2
C00500,I have been trying to get this resolved for two weeks now.,3
C00500,The website was slow when I tried to log in yesterday.,2
C00501,I feel like loyal customers are not being valued the way they should be.,3
C00502,My bill was slightly higher than I expected this month.,2
C00502,I am very unhappy with the service. My complaint from last month is still open.,4
C00502,My power has been out for two days and nobody has given me an update.,4
C00502,Nobody in your company seems to take responsibility for anything.,4
C00503,I was treated rudely on my last call and I want this addressed.,4
C00503,My bill has errors and I have had to call twice about the same issue.,3
C00503,The customer service agent I spoke to was not very helpful.,3
C00503,I have been without power for five days and your team does not care at all.,5
C00504,I am going to leave a public review warning everyone about this company.,5
C00504,Could you send me a copy of last month's bill?,1
C00504,The rate increase was not communicated clearly and came as a surprise.,3
C00504,I had trouble navigating the new online portal at first.,2
C00504,The website was slow when I tried to log in yesterday.,2
C00504,I took a day off work for the technician and nobody came.,4
C00508,Quick question about the new tariff letter I received.,1
C00508,Calling to update my billing address.,1
C00508,Could you send me a copy of last month's bill?,1
C00509,I am not satisfied with how my previous complaint was handled.,3
C00511,I had trouble navigating the new online portal at first.,2
C00511,I have been without power for five days and your team does not care at all.,5
C00512,The technician arrived a bit late but did a good job.,2
C00512,I took a day off work for the technician and nobody came.,4
C00513,I have escalated this complaint twice and it is still not resolved.,4
C00514,I had trouble navigating the new online portal at first.,2
C00514,I have been trying to get this resolved for two weeks now.,3
C00514,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00515,I took a day off work for the technician and nobody came.,4
C00516,"Everything is fine, just updating my details.",1
C00516,I would like to check my current balance please.,1
C00516,Response time was a bit slower than last time I called.,2
C00516,I am going to leave a public review warning everyone about this company.,5
C00517,The technician arrived a bit late but did a good job.,2
C00517,My bill was slightly higher than I expected this month.,2
C00517,Could you send me a copy of last month's bill?,1
C00519,I have been waiting over a week for someone to call me back.,3
C00519,My bill was slightly higher than I expected this month.,2
C00519,I am not satisfied with how my previous complaint was handled.,3
C00519,Just checking when my next meter read is scheduled.,1
C00519,I have been without power for five days and your team does not care at all.,5
C00519,Could you send me a copy of last month's bill?,1
C00519,Quick question about the new tariff letter I received.,1
C00519,Can you confirm my direct debit amount?,1
C00520,The website was slow when I tried to log in yesterday.,2
C00521,"There was a small discrepancy on my statement, now resolved.",2
C00521,I am not satisfied with how my previous complaint was handled.,3
C00521,I have been without power for five days and your team does not care at all.,5
C00522,My bill has errors and I have had to call twice about the same issue.,3
C00522,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00523,The customer service agent I spoke to was not very helpful.,3
C00524,The level of service I am receiving is completely unacceptable.,4
C00524,Calling to update my billing address.,1
C00525,I have been waiting over a week for someone to call me back.,3
C00525,My meter reading submission didn't go through on the first try.,2
C00526,Quick question about the new tariff letter I received.,1
C00527,I want a formal complaint registered. This has gone on too long.,4
C00527,The level of service I am receiving is completely unacceptable.,4
C00527,The website was slow when I tried to log in yesterday.,2
