customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00280,2024-12-09,Meter Reading,"Quick and helpful customer service, thank you!",1,0,0,1
C00281,2024-06-17,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,4,16,0,1
C00281,2024-03-28,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,14,0,0
C00281,2022-05-22,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,5,22,0,1
C00281,2023-06-25,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,20,0,1
C00281,2024-06-19,Billing,No major problems but the website is a bit slow.,4,19,1,0
C00282,2022-12-04,Service Quality,Technician arrived on time but the fix took longer than expected.,3,5,0,1
C00282,2022-01-07,Technical,Service is generally okay. Had a minor billing discrepancy last month.,3,7,0,1
C00283,2022-10-01,Billing,Billing seems correct this month. Last month there was a small issue.,2,5,0,1
C00283,2024-04-17,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,1,7,0,1
C00284,2024-03-02,Meter Reading,Technician arrived on time but the fix took longer than expected.,1,5,0,1
C00284,2024-12-06,Outage,Service interruption was brief. Would like better communication next time.,1,1,0,1
C00285,2023-02-28,Technical,"Outstanding service quality, no issues whatsoever.",2,1,1,1
C00287,2023-12-18,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,9,0,1
C00287,2023-12-26,Technical,Service interruption was brief. Would like better communication next time.,3,9,0,0
C00287,2024-09-05,Account Management,My service was cut off without warning. I demand an explanation.,5,13,0,0
C00288,2022-11-03,Account Management,Unresponsive support and endless hold times. Absolutely awful.,5,29,0,1
C00288,2023-02-23,Meter Reading,Technician arrived on time but the fix took longer than expected.,3,17,0,1
C00288,2024-08-23,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,3,22,0,1
C00288,2024-11-19,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,10,0,1
C00289,2023-09-09,Service Quality,"Excellent response time, I am very satisfied.",1,4,0,1
C00290,2022-09-08,Meter Reading,My service was cut off without warning. I demand an explanation.,1,0,0,1
C00291,2022-04-24,Service Quality,"Very happy with the service, everything works great.",1,0,0,1
C00294,2024-07-01,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,26,0,1
C00294,2022-07-17,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,3,6,0,1
C00294,2022-07-15,Meter Reading,The technician never showed up. I took a day off work for nothing.,3,29,0,1
C00294,2024-01-05,Account Management,Unresponsive support and endless hold times. Absolutely awful.,5,22,0,1
C00294,2022-05-28,Outage,My service was cut off without warning. I demand an explanation.,5,27,0,1
C00295,2022-06-26,Outage,My service was cut off without warning. I demand an explanation.,5,21,1,0
C00295,2022-09-16,Outage,Account change was processed but took a few extra days.,5,23,0,0
C00295,2022-12-19,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,4,12,0,1
C00296,2024-05-16,Billing,No major problems but the website is a bit slow.,3,13,0,1
C00296,2022-08-03,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,5,5,1,0
C00296,2024-02-19,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,10,1,0
C00296,2024-04-26,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,13,0,0
C00298,2024-05-02,Technical,My billing issue was resolved within hours. Highly recommend.,3,7,0,1
C00298,2024-02-11,Meter Reading,Account change was processed but took a few extra days.,1,5,0,1
C00302,2022-06-22,Meter Reading,My service was cut off without warning. I demand an explanation.,2,5,0,1
C00302,2024-08-16,Billing,Very pleased with the resolution. Great team.,3,3,1,1
C00304,2024-01-01,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,14,0,0
C00304,2022-08-07,Meter Reading,Billing seems correct this month. Last month there was a small issue.,5,23,0,0
C00304,2022-08-24,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,13,0,0
C00306,2023-09-14,Account Management,The outage was resolved. It would have been nice to get a notification.,3,3,0,1
C00306,2024-02-19,Meter Reading,Account change was processed but took a few extra days.,1,2,0,1
C00308,2023-06-19,Outage,Nothing special to report. Service has been average.,5,26,1,1
C00308,2024-01-17,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,24,1,0
C00308,2024-07-12,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,5,20,1,1
C00308,2024-04-27,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,27,0,0
C00308,2024-01-17,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,12,1,1
C00308,2024-08-10,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,7,0,1
C00309,2024-04-27,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,0,0,1
C00310,2024-12-14,Account Management,Nothing special to report. Service has been average.,2,2,0,1
C00310,2023-03-04,Account Management,No major problems but the website is a bit slow.,2,4,0,0
C00311,2023-09-05,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,26,0,0
C00311,2023-10-18,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,19,0,1
C00311,2023-09-19,Technical,The technician never showed up. I took a day off work for nothing.,3,13,0,1
C00311,2024-12-04,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,24,0,1
C00311,2024-08-15,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,17,0,0
C00312,2024-05-16,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,1,4,0,1
C00312,2023-09-23,Meter Reading,The support person was polite but couldn't fully resolve my issue.,2,4,0,1
C00313,2024-07-18,Meter Reading,My billing issue was resolved within hours. Highly recommend.,2,4,0,1
C00313,2024-05-26,Technical,Very pleased with the resolution. Great team.,3,4,1,0
C00315,2022-07-21,Account Management,The support person was polite but couldn't fully resolve my issue.,4,19,0,0
C00315,2024-08-22,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,26,1,0
C00315,2024-07-08,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,4,12,0,1
C00315,2024-02-23,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,9,1,0
C00315,2022-10-01,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,7,1,1
C00316,2022-01-23,Billing,"Quick and helpful customer service, thank you!",3,4,0,1
C00318,2022-12-01,Account Management,Billing seems correct this month. Last month there was a small issue.,2,6,0,1
C00319,2024-04-16,Account Management,"Excellent response time, I am very satisfied.",2,7,0,1
C00320,2023-04-22,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,3,28,0,1
C00320,2024-11-06,Account Management,Technician arrived on time but the fix took longer than expected.,5,10,1,1
C00320,2023-08-13,Technical,Billing errors again! Third month in a row. Completely incompetent.,4,20,0,1
C00320,2023-07-10,Outage,The technician never showed up. I took a day off work for nothing.,5,23,1,0
C00320,2022-01-07,Meter Reading,Technician arrived on time but the fix took longer than expected.,3,10,0,0
C00322,2024-01-14,Account Management,My billing issue was resolved within hours. Highly recommend.,1,0,0,1
C00323,2023-03-22,Outage,"Quick and helpful customer service, thank you!",3,4,0,1
C00323,2023-07-07,Billing,My service was cut off without warning. I demand an explanation.,2,2,0,1
C00325,2024-08-05,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,7,0,0
C00325,2024-03-24,Account Management,Had to follow up twice to get my meter reading corrected.,1,7,0,1
C00326,2022-06-01,Account Management,Billing seems correct this month. Last month there was a small issue.,1,4,0,1
C00326,2024-10-07,Outage,Billing errors again! Third month in a row. Completely incompetent.,2,5,0,1
C00328,2024-02-25,Service Quality,Account change was processed but took a few extra days.,1,5,0,0
C00330,2024-05-18,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,2,4,0,0
C00330,2024-10-22,Account Management,The support team was extremely helpful and resolved my issue quickly.,2,7,0,1
C00331,2024-01-17,Account Management,The new meter reading service is fantastic.,2,4,0,1
C00332,2022-04-05,Billing,"Love the online portal, makes managing my account super easy.",2,3,0,1
C00332,2024-02-25,Outage,Had to follow up twice to get my meter reading corrected.,1,3,0,1
C00333,2022-02-28,Outage,Nothing special to report. Service has been average.,3,1,0,1
C00333,2022-11-26,Outage,"Great experience, the technician was professional and efficient.",1,4,0,1
C00334,2023-07-26,Service Quality,My billing issue was resolved within hours. Highly recommend.,3,7,0,1
C00334,2023-01-20,Service Quality,Billing seems correct this month. Last month there was a small issue.,2,2,1,1
C00336,2024-07-19,Meter Reading,Very pleased with the resolution. Great team.,2,0,0,1
C00337,2022-04-08,Meter Reading,"Excellent response time, I am very satisfied.",2,2,1,1
C00339,2024-06-01,Service Quality,My service was cut off without warning. I demand an explanation.,5,29,0,1
C00339,2023-01-26,Billing,The outage was resolved. It would have been nice to get a notification.,5,16,0,0
C00339,2024-03-28,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,9,0,0
C00339,2024-06-17,Billing,My service was cut off without warning. I demand an explanation.,3,14,1,0
C00340,2022-06-11,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,5,0,1
C00340,2024-11-11,Outage,Account change was processed but took a few extra days.,5,8,0,0
C00340,2024-11-18,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,6,0,1
C00341,2022-10-03,Account Management,Nothing special to report. Service has been average.,2,7,0,1
C00341,2023-09-10,Account Management,"Excellent response time, I am very satisfied.",1,0,0,1
C00342,2023-09-01,Technical,My billing issue was resolved within hours. Highly recommend.,3,2,0,1
C00342,2023-05-13,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2,2,0,1
C00343,2023-10-02,Service Quality,"Love the online portal, makes managing my account super easy.",3,7,0,1
C00344,2024-02-05,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,5,20,1,0
C00344,2023-01-13,Billing,Technician arrived on time but the fix took longer than expected.,5,24,0,0
C00344,2024-03-01,Account Management,The technician never showed up. I took a day off work for nothing.,4,28,1,1
C00344,2022-07-12,Account Management,Billing seems correct this month. Last month there was a small issue.,5,9,1,1
C00345,2022-01-11,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,3,3,1,1
C00346,2024-05-14,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,9,0,0
C00346,2023-12-24,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,14,0,1
C00346,2022-12-28,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,3,13,0,0
C00346,2022-04-11,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,24,1,1
C00347,2022-02-28,Technical,No major problems but the website is a bit slow.,2,7,1,0
C00347,2022-02-06,Account Management,Had to follow up twice to get my meter reading corrected.,2,1,0,1
C00348,2024-10-24,Billing,The new meter reading service is fantastic.,1,4,0,1
C00349,2024-03-11,Account Management,The outage was resolved. It would have been nice to get a notification.,5,5,1,0
C00349,2023-08-08,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,28,0,1
C00349,2024-02-26,Account Management,The technician never showed up. I took a day off work for nothing.,5,26,0,1
C00352,2024-11-03,Outage,"Excellent response time, I am very satisfied.",3,2,0,1
C00353,2023-06-14,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,14,1,0
C00353,2022-03-17,Billing,Service interruption was brief. Would like better communication next time.,3,7,1,1
C00353,2024-04-21,Billing,Service is generally okay. Had a minor billing discrepancy last month.,3,8,0,0
C00353,2024-06-07,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,5,25,1,1
C00353,2023-03-06,Technical,Billing seems correct this month. Last month there was a small issue.,3,19,1,0
C00353,2024-05-04,Technical,Service interruption was brief. Would like better communication next time.,4,10,0,0
C00355,2023-07-23,Billing,Technician arrived on time but the fix took longer than expected.,2,7,0,1
C00355,2022-02-20,Meter Reading,Very pleased with the resolution. Great team.,1,1,0,1
C00356,2024-10-28,Meter Reading,The outage was resolved. It would have been nice to get a notification.,2,2,0,1
C00356,2022-04-25,Outage,"Excellent response time, I am very satisfied.",3,1,0,1
C00358,2022-05-04,Account Management,The support person was polite but couldn't fully resolve my issue.,3,5,0,1
C00358,2024-09-15,Account Management,Nothing special to report. Service has been average.,3,4,0,1
C00359,2024-11-27,Outage,Technician arrived on time but the fix took longer than expected.,3,1,1,1
C00360,2023-06-13,Account Management,"Outstanding service quality, no issues whatsoever.",3,5,0,1
C00360,2022-09-20,Technical,Account change was processed but took a few extra days.,1,4,0,1
C00361,2022-12-16,Billing,Service is generally okay. Had a minor billing discrepancy last month.,3,5,0,1
C00361,2022-05-24,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,1,0,1
C00362,2024-04-09,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,22,1,0
C00362,2022-03-01,Service Quality,The technician never showed up. I took a day off work for nothing.,3,6,0,1
C00362,2024-02-26,Service Quality,Service interruption was brief. Would like better communication next time.,3,11,0,1
C00362,2023-09-17,Technical,Technician arrived on time but the fix took longer than expected.,3,22,0,0
C00362,2022-11-12,Account Management,Billing seems correct this month. Last month there was a small issue.,4,17,0,0
C00362,2022-05-01,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,9,0,1
C00363,2023-01-24,Meter Reading,Very pleased with the resolution. Great team.,1,6,0,1
C00363,2023-02-03,Account Management,"Outstanding service quality, no issues whatsoever.",2,7,0,1
C00364,2022-05-20,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,4,6,1,1
C00364,2022-01-05,Account Management,The outage was resolved. It would have been nice to get a notification.,3,23,0,1
C00364,2024-11-01,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,5,1,0
C00364,2023-05-10,Meter Reading,Had to follow up twice to get my meter reading corrected.,4,12,1,1
C00364,2023-06-18,Technical,Unresponsive support and endless hold times. Absolutely awful.,5,5,0,1
C00364,2022-11-19,Service Quality,The technician never showed up. I took a day off work for nothing.,5,8,0,0
C00365,2024-03-03,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2,7,1,1
C00365,2024-11-06,Outage,My service was cut off without warning. I demand an explanation.,3,3,0,0
C00367,2023-01-18,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,2,0,1
C00368,2024-11-21,Account Management,The new meter reading service is fantastic.,3,1,0,1
C00368,2023-12-06,Billing,"Outstanding service quality, no issues whatsoever.",1,2,0,1
C00369,2024-03-18,Billing,Had to follow up twice to get my meter reading corrected.,5,5,1,1
C00369,2024-05-17,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,3,29,1,1
C00369,2024-11-10,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,7,0,1
C00369,2024-08-26,Outage,No major problems but the website is a bit slow.,5,15,1,1
C00369,2024-10-15,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,23,1,0
C00369,2024-05-08,Outage,Technician arrived on time but the fix took longer than expected.,3,19,0,1
C00371,2024-02-27,Billing,Service is generally okay. Had a minor billing discrepancy last month.,5,5,0,0
C00371,2022-01-11,Billing,No major problems but the website is a bit slow.,3,23,0,1
C00371,2024-02-08,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,16,0,0
C00372,2023-02-08,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,1,2,0,1
C00373,2024-07-21,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,20,1,0
C00373,2022-08-12,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,18,0,1
C00373,2024-07-20,Outage,Had to follow up twice to get my meter reading corrected.,3,16,0,1
C00373,2023-07-22,Account Management,The technician never showed up. I took a day off work for nothing.,5,21,0,0
C00373,2023-11-13,Billing,The technician never showed up. I took a day off work for nothing.,3,18,0,0
C00373,2022-02-28,Meter Reading,Had to follow up twice to get my meter reading corrected.,4,27,1,0
C00374,2023-11-13,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,4,15,0,1
C00374,2022-07-25,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,22,0,0
C00374,2022-01-16,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,11,1,0
C00374,2023-04-02,Technical,Had to follow up twice to get my meter reading corrected.,4,22,1,0
C00374,2023-10-12,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,4,8,0,1
C00374,2024-07-27,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,7,0,0
C00375,2022-03-28,Account Management,No major problems but the website is a bit slow.,1,5,0,1
C00375,2024-02-27,Service Quality,The support team was extremely helpful and resolved my issue quickly.,2,5,0,1
C00376,2024-04-23,Account Management,The technician never showed up. I took a day off work for nothing.,3,6,0,0
C00376,2023-04-02,Billing,Nothing special to report. Service has been average.,4,12,0,1
C00376,2023-08-16,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,4,13,1,1
C00376,2024-12-12,Billing,The technician never showed up. I took a day off work for nothing.,4,11,1,0
C00376,2023-11-24,Meter Reading,My service was cut off without warning. I demand an explanation.,4,22,0,1
C00376,2023-11-20,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,10,0,0
C00377,2022-08-17,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,5,1,0
C00378,2024-12-18,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,4,10,0,0
C00378,2024-02-03,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,17,0,0
C00378,2022-11-21,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,24,0,0
C00379,2024-03-15,Technical,"Very happy with the service, everything works great.",1,2,0,1
C00379,2024-06-10,Service Quality,Account change was processed but took a few extra days.,1,0,0,1
C00380,2023-04-02,Meter Reading,Had to follow up twice to get my meter reading corrected.,3,14,1,1
C00380,2023-04-15,Technical,Billing seems correct this month. Last month there was a small issue.,5,10,0,0
C00380,2024-06-26,Technical,The support person was polite but couldn't fully resolve my issue.,4,10,1,0
C00380,2023-01-08,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,15,0,0
C00380,2023-08-04,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,21,0,0
C00380,2023-04-28,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,5,1,1
C00383,2024-08-11,Meter Reading,My billing issue was resolved within hours. Highly recommend.,3,0,0,1
C00383,2022-12-01,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,3,6,0,1
C00388,2022-10-04,Account Management,No major problems but the website is a bit slow.,1,4,0,1
C00389,2023-10-04,Outage,The support team was extremely helpful and resolved my issue quickly.,1,2,0,1
C00390,2024-07-18,Meter Reading,My service was cut off without warning. I demand an explanation.,3,23,0,0
C00390,2024-05-28,Billing,Billing errors again! Third month in a row. Completely incompetent.,4,22,0,1
C00390,2023-02-23,Meter Reading,Account change was processed but took a few extra days.,5,20,0,0
C00390,2023-11-07,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,3,12,1,1
C00391,2022-12-14,Service Quality,Technician arrived on time but the fix took longer than expected.,3,2,0,1
C00392,2023-08-06,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,14,0,1
C00392,2024-04-09,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,16,1,1
C00392,2024-11-21,Billing,Had to follow up twice to get my meter reading corrected.,5,25,1,1
C00392,2024-04-14,Billing,The outage was resolved. It would have been nice to get a notification.,5,27,0,1
C00392,2023-03-20,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,5,24,1,1
C00393,2022-08-07,Service Quality,The new meter reading service is fantastic.,3,7,0,1
C00393,2024-09-10,Technical,Service interruption was brief. Would like better communication next time.,3,6,0,1
C00394,2023-12-11,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,1,4,0,0
C00395,2023-07-22,Account Management,Had to follow up twice to get my meter reading corrected.,2,3,0,1
C00396,2024-12-14,Technical,"Quick and helpful customer service, thank you!",2,2,0,1
C00398,2023-12-23,Technical,"Love the online portal, makes managing my account super easy.",3,4,0,1
C00399,2024-08-05,Account Management,"Quick and helpful customer service, thank you!",1,7,0,1
C00399,2023-08-07,Service Quality,"Love the online portal, makes managing my account super easy.",3,6,0,1
C00400,2024-10-27,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,1,5,0,1
C00402,2024-10-17,Billing,The support person was polite but couldn't fully resolve my issue.,2,0,1,1
C00402,2024-02-24,Account Management,Very pleased with the resolution. Great team.,3,6,0,1
C00403,2022-05-12,Technical,The outage was resolved. It would have been nice to get a notification.,2,0,0,1
C00404,2023-06-16,Meter Reading,Nothing special to report. Service has been average.,2,2,0,1
C00404,2024-09-06,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,1,3,0,1
C00406,2023-01-28,Outage,The support team was extremely helpful and resolved my issue quickly.,2,0,0,1
C00407,2023-01-18,Service Quality,Billing seems correct this month. Last month there was a small issue.,1,1,0,0
C00408,2024-04-09,Billing,The support person was polite but couldn't fully resolve my issue.,4,22,1,0
C00408,2023-04-25,Outage,Unresponsive support and endless hold times. Absolutely awful.,3,13,0,1
C00408,2024-09-02,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,25,0,1
C00408,2023-05-09,Service Quality,Nothing special to report. Service has been average.,5,23,0,0
C00408,2023-03-11,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,4,17,1,1
C00409,2022-08-02,Technical,No major problems but the website is a bit slow.,3,1,0,1
C00409,2023-01-10,Service Quality,Account change was processed but took a few extra days.,1,4,1,1
C00410,2024-08-21,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,13,1,0
C00410,2024-06-03,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,10,0,0
C00410,2024-04-21,Technical,Unresponsive support and endless hold times. Absolutely awful.,5,21,1,0
C00410,2024-02-10,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,4,6,1,1
C00412,2024-03-12,Billing,Service interruption was brief. Would like better communication next time.,1,2,0,1
C00413,2023-05-10,Meter Reading,"Great experience, the technician was professional and efficient.",2,0,0,1
C00413,2022-10-09,Account Management,The support person was polite but couldn't fully resolve my issue.,3,6,0,1
C00414,2023-03-25,Service Quality,"Very happy with the service, everything works great.",3,0,0,1
C00414,2024-09-15,Account Management,"Very happy with the service, everything works great.",2,2,1,0
C00416,2022-07-07,Account Management,"Quick and helpful customer service, thank you!",2,5,0,1
C00416,2022-02-23,Billing,Billing seems correct this month. Last month there was a small issue.,3,2,0,1
C00417,2023-08-18,Meter Reading,Nothing special to report. Service has been average.,2,4,0,1
C00417,2023-07-23,Outage,"Great experience, the technician was professional and efficient.",3,6,0,1
C00418,2023-11-24,Billing,The new meter reading service is fantastic.,3,6,0,1
C00418,2023-10-11,Account Management,"Excellent response time, I am very satisfied.",2,0,0,1
C00419,2023-05-10,Billing,My billing issue was resolved within hours. Highly recommend.,1,7,0,1
C00420,2023-08-16,Technical,The outage was resolved. It would have been nice to get a notification.,2,7,0,1
C00420,2024-08-05,Outage,Very pleased with the resolution. Great team.,2,1,0,1
C00421,2022-10-16,Outage,"Love the online portal, makes managing my account super easy.",1,5,0,1
C00422,2023-07-08,Meter Reading,Service is generally okay. Had a minor billing discrepancy last month.,2,7,0,1
C00423,2024-12-28,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,2,3,0,1
C00424,2022-01-26,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,2,5,0,1
C00424,2023-07-06,Billing,"Quick and helpful customer service, thank you!",2,3,0,1
C00425,2023-07-08,Meter Reading,"Outstanding service quality, no issues whatsoever.",2,1,0,1
C00427,2024-04-16,Outage,"Very happy with the service, everything works great.",3,6,0,1
C00429,2024-02-20,Technical,Technician arrived on time but the fix took longer than expected.,3,4,0,1
C00429,2024-11-07,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,0,0,1
C00430,2024-11-18,Outage,"Love the online portal, makes managing my account super easy.",2,4,1,1
C00430,2023-01-01,Service Quality,"Love the online portal, makes managing my account super easy.",1,3,0,1
C00431,2024-06-22,Service Quality,The new meter reading service is fantastic.,3,0,0,1
C00431,2024-06-05,Billing,Nothing special to report. Service has been average.,2,1,0,1
C00432,2022-02-26,Technical,"Great experience, the technician was professional and efficient.",3,3,0,1
C00433,2024-12-23,Billing,No major problems but the website is a bit slow.,2,5,0,0
C00433,2024-11-26,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,3,0,1
C00434,2023-12-01,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,14,0,0
C00434,2023-08-13,Service Quality,My service was cut off without warning. I demand an explanation.,4,22,1,0
C00434,2023-07-14,Billing,The technician never showed up. I took a day off work for nothing.,3,19,1,0
C00434,2024-04-04,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,15,1,0
C00435,2022-04-11,Outage,"Great experience, the technician was professional and efficient.",2,5,0,1
C00437,2024-01-18,Outage,My billing issue was resolved within hours. Highly recommend.,1,1,0,1
C00437,2022-10-07,Billing,Billing seems correct this month. Last month there was a small issue.,1,1,0,1
C00438,2024-05-07,Technical,Service is generally okay. Had a minor billing discrepancy last month.,2,0,0,1
C00438,2022-03-14,Account Management,My billing issue was resolved within hours. Highly recommend.,2,5,0,0
C00439,2024-04-01,Billing,No major problems but the website is a bit slow.,3,7,0,1
C00440,2023-07-25,Service Quality,"Great experience, the technician was professional and efficient.",3,0,0,1
C00442,2024-04-11,Billing,Technician arrived on time but the fix took longer than expected.,3,7,0,1
C00443,2023-02-27,Service Quality,"Great experience, the technician was professional and efficient.",1,5,0,1
C00443,2023-11-28,Meter Reading,"Quick and helpful customer service, thank you!",1,1,1,1
C00448,2023-06-02,Account Management,The outage was resolved. It would have been nice to get a notification.,2,5,0,1
C00449,2024-02-04,Service Quality,Billing seems correct this month. Last month there was a small issue.,1,2,0,1
C00449,2022-08-27,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,1,7,0,1
C00450,2024-04-10,Outage,The technician never showed up. I took a day off work for nothing.,3,25,1,0
C00450,2024-07-23,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,20,0,0
C00450,2024-05-28,Technical,Unresponsive support and endless hold times. Absolutely awful.,5,18,0,0
C00450,2024-03-04,Outage,Service is generally okay. Had a minor billing discrepancy last month.,4,26,0,1
C00450,2022-06-18,Technical,Service is generally okay. Had a minor billing discrepancy last month.,3,17,0,0
C00451,2024-06-26,Billing,The support team was extremely helpful and resolved my issue quickly.,1,0,0,1
C00451,2023-05-19,Technical,The outage was resolved. It would have been nice to get a notification.,2,7,0,1
C00452,2024-11-12,Technical,"Excellent response time, I am very satisfied.",1,4,0,0
C00453,2024-11-19,Service Quality,Service interruption was brief. Would like better communication next time.,4,8,1,0
C00453,2024-06-17,Meter Reading,Service is generally okay. Had a minor billing discrepancy last month.,5,21,1,1
C00453,2023-09-11,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,3,7,0,0
C00454,2024-11-01,Billing,The support team was extremely helpful and resolved my issue quickly.,3,5,0,1
C00455,2023-02-04,Technical,Service is generally okay. Had a minor billing discrepancy last month.,5,7,1,0
C00455,2022-10-22,Technical,My service was cut off without warning. I demand an explanation.,3,28,0,1
C00455,2024-10-28,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,26,1,1
C00456,2023-12-19,Billing,Service is generally okay. Had a minor billing discrepancy last month.,4,28,1,0
C00456,2023-10-20,Billing,My service was cut off without warning. I demand an explanation.,3,20,1,1
C00456,2023-07-24,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,3,8,0,1
C00457,2024-06-22,Account Management,The technician never showed up. I took a day off work for nothing.,5,14,0,0
